Info 0    [22:58:41.572] Starting TS Server
Info 1667 [23:28:06.698] Elapsed:: 0.04336199164390564ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1668 [23:28:06.698] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1669 [23:28:06.698] Elapsed:: 0.042931005358695984ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1670 [23:28:06.698] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1671 [23:28:06.698] Elapsed:: 0.04495500028133392ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1672 [23:28:06.698] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1673 [23:28:06.698] Elapsed:: 0.04728999733924866ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1674 [23:28:06.698] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1675 [23:28:06.698] Elapsed:: 0.044864997267723083ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1676 [23:46:21.457] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1677 [23:46:21.457] Elapsed:: 0.08722499012947083ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1678 [23:46:21.457] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1679 [23:46:21.457] Elapsed:: 0.0653730034828186ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1680 [23:46:21.457] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1681 [23:46:21.457] Elapsed:: 0.04835100471973419ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1682 [23:46:21.457] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1683 [23:46:21.457] Elapsed:: 0.04409399628639221ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1684 [23:46:21.457] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1685 [23:46:21.458] Elapsed:: 0.04569700360298157ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1686 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1687 [23:46:21.458] Elapsed:: 0.041989997029304504ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1688 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1689 [23:46:21.458] Elapsed:: 0.04433399438858032ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1690 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1691 [23:46:21.458] Elapsed:: 0.039385005831718445ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1692 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1693 [23:46:21.458] Elapsed:: 0.043000996112823486ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1694 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1695 [23:46:21.458] Elapsed:: 0.038872987031936646ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1696 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1697 [23:46:21.458] Elapsed:: 0.04701898992061615ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1698 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1699 [23:46:21.458] Elapsed:: 0.03431500494480133ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1700 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1701 [23:46:21.458] Elapsed:: 0.033413007855415344ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1702 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1703 [23:46:21.458] Elapsed:: 0.03326299786567688ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1704 [23:46:21.458] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1705 [23:46:21.459] Elapsed:: 0.03444500267505646ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1706 [23:46:21.459] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1707 [23:46:21.459] Elapsed:: 0.03154999017715454ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1708 [23:46:21.459] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1709 [23:46:21.459] Elapsed:: 0.034925997257232666ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1710 [23:46:21.459] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1711 [23:46:21.459] Elapsed:: 0.034154996275901794ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1712 [23:46:21.459] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1713 [23:46:21.459] Elapsed:: 0.03137899935245514ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1714 [23:46:21.459] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1715 [23:46:21.459] Elapsed:: 0.03243200480937958ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1716 [23:49:43.884] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1717 [23:49:43.884] Elapsed:: 0.06296899914741516ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1718 [23:49:43.884] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1719 [23:49:43.884] Elapsed:: 0.057168006896972656ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1720 [23:49:43.884] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1721 [23:49:43.884] Elapsed:: 0.03945399820804596ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1722 [23:49:43.885] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1723 [23:49:43.885] Elapsed:: 0.037811994552612305ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1724 [23:49:43.885] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1725 [23:49:43.885] Elapsed:: 0.03772100806236267ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
